node_id,x,y,parent_id
109,15.34098664897473,12.601452024742018,105
110,-38.09494441511306,-41.00418395698565,4
111,-32.04240455093755,-1.034392836573729,95
112,-9.537904818920495,-27.721984707817796,85
113,-20.56341127527509,-35.84135796316014,100
114,15.068257301423897,14.582769440752006,109
115,16.467458495829582,16.01183767480303,114
116,-40.56127437777482,-33.49246370611537,26
117,-33.280607081535585,0.5362294901555893,111
118,-36.68328416367939,-5.140358234415274,104
119,-14.38747632716412,-25.82492272278273,74
120,-34.31115856805488,2.250278390751158,117
121,9.559821485944944,-13.471368803538999,96
122,-31.118690199824048,0.46689351037023386,111
123,-35.057188162628364,-0.3823344228647414,117
124,12.666736260962166,-9.31379484892068,102
125,16.283439184100384,-17.141156486524,108
126,-35.127910932733194,4.075905837628636,120
127,-36.34302964403848,5.664454394467796,126
128,-37.487189335909164,7.304850261171434,127
129,13.636211324620207,15.978922842180506,114
130,-37.54473688088148,9.304022159750357,128
131,8.783989120821655,-15.314758111641659,121
132,-0.795278765193487,3.8769334788762357,56
133,-23.538043402585416,-16.116733532929203,21
134,-37.75612941458056,11.292819081684893,130
135,-35.780438169661515,11.603695431300348,134
136,-17.000785872997103,-29.50358228104909,42
137,16.101909320246964,-19.132901176118867,125
138,-41.04545797111855,-39.155792941345524,3
139,-39.54314474441173,9.383809445582632,130
140,13.483155464553091,17.973057718185416,129
141,16.63874144850116,-21.059507328417272,137
142,11.898094095714715,8.821466450890902,97
143,13.12257319678218,4.98886475674816,89
144,-38.17852421428966,13.247705941116587,134
145,-2.7345474205013574,3.950769290430003,56
146,-30.52867717179735,2.3778839935382603,122
147,-20.708114144079957,-37.83611636451095,113
148,16.76102439260996,-23.05576554858321,141
149,-38.6278926844361,-4.672920857860521,118
150,-30.59248034907923,-34.11549783314344,11
151,3.0884881510941575,-5.676641785086891,82
152,13.904515212079527,3.148058768950227,143
153,-34.31939333593074,12.969472863325276,135
154,12.784528294046536,19.84706947818854,140
155,-2.018392240165687,0.3692429947804774,99
156,8.154623374748091,-17.213151842580864,131
157,-34.26968305067887,14.968854989768387,153
158,18.35493245562272,-24.26384546591605,148
159,-34.29099160133426,16.968741472964112,157
160,-35.69471789601746,-2.2780020728089045,123
161,6.201835843608142,-17.645148206251143,156
162,-9.246458890980268,-24.355969499516924,85
163,-2.957298882966923,-1.3966715886871692,155
164,14.967488013783965,1.4539251193119764,152
165,18.191712567681726,-26.25717415636841,158
166,11.292855759062828,-9.21485679804853,124
167,7.404066848749416,2.045152604572152,73
168,12.234761353127046,-4.462951067334209,91
169,-0.7048435823186971,-1.1389313729464021,155
170,-2.427953080476655,2.435254856606676,99
171,3.502797437647363,-4.170170886639291,151
172,-37.335172096802715,-1.1339260197748409,160
173,8.14833010252628,7.289695461952162,81
174,-12.28248546957451,-26.875738126325928,84
175,1.9932893235926916,-7.3501230452865425,151
176,17.53004605329235,-28.144552609073596,165
177,-37.053492793204114,4.164888432343147,127
178,15.914439049541858,-24.867751546570574,148
179,-30.39971606607407,4.373721921129233,146
180,-15.273528094593377,-25.535517114856408,119
181,3.4387604253793143,-8.306780959407725,175
182,-28.15947784196738,-11.412290838920882,64
183,-0.283150251136,6.513365610988384,59
184,19.448567531559352,-28.70959715371427,176
185,-40.56684071346375,-5.163309010990058,149
186,14.140420313427944,21.31729287338323,154
187,-34.71716114277504,18.9228089032101,159
188,-4.444632335313809,-2.733772632561526,163
189,20.88348508883474,-30.102799078713957,184
190,15.677429962324343,-28.89808669555305,176
191,-24.65009989189303,-11.432273531709548,29
192,-1.6221118159724712e-2,8.495472782149553,183
193,15.069582270653376,-30.803479354227445,190
194,15.36158479897413,22.90119858372104,186
195,-14.92719118731664,-23.56573267318316,180
196,4.693475801775163,-16.331812763874897,161
197,14.126760176026963,-32.56730658439605,193
198,16.023473204493712,17.045513862482455,115
199,-41.54504789910606,-6.907760415288196,185
200,14.667093156738188,24.77674686592132,194
201,-23.741067530848483,-20.988152268824198,20
202,-11.742566529269268,16.29480220562616,62
203,21.679615244439976,-31.937513436682515,189
204,-6.212535612970484,8.222666747738554,98
205,14.371237657756021,26.754743206595897,200
206,-36.45395279432041,17.931065610254553,187
207,-34.031962113615606,-7.432364517307022,101
208,15.330688304677377,28.50958065095426,205
209,-38.4837806325421,2.7669339636132575,177
210,-33.71306072384964,20.652485852444794,187
211,15.869969164486127,-0.33087956821753095,164
212,-10.925204221912225,13.28418424223775,61
213,17.04165417244629,27.473918640774404,208
214,-32.32770373371541,13.151606134386132,153
215,13.213543917523232,10.126133159706026,103
216,5.140408048209057,1.7215094466840881,68
217,13.676471605486526,29.63366566202688,208
218,19.215085555462828,-30.314410883321997,184
219,18.760403990874494,28.49661070667353,213
220,20.71744174756821,28.084296240670668,219
221,-20.456914931975934,-39.82027839313621,147
222,-43.49417176999645,-7.355997111605302,199
223,-16.491805403520186,-7.133903119163188,94
224,23.257146998009446,-33.16690091281851,203
225,-41.790580881062944,-31.914868852874044,116
226,-22.407088465931253,-19.85114854378239,201
227,-18.875500525944503,-36.30723823712778,113
228,22.510810570088353,28.96963700354828,220
229,24.48331852713282,28.639164070622968,228
230,16.378567808353974,-12.407295861527132,107
231,-7.821696212301206,-22.95238433664177,162
232,-39.41777979625763,-36.19470393099493,6
233,25.116626003297746,30.53624647279574,229
234,13.186215727383212,-34.3323493997763,197
235,-26.132956255103547,-9.839351797638166,34
236,12.066713655808652,30.820543643728826,217
237,-5.538008645824891,-4.408445210593774,188
238,-45.016219663935,-8.653444686098096,222
239,24.869156448679462,-34.35071911294493,224
240,26.563326315392285,-33.28780403509428,239
241,15.311586830252953,18.208701917665252,198
242,-48.24901519106168,-43.31093626642335,28
243,-11.309492181821462,11.32145074940975,212
244,26.661426237669257,31.80651897737329,233
