node_id,x,y,theta,v,w,parent_id
2027,16.461576998316993,-11.401494333620212,1.778957258057619,3.6040067156641635,-0.916807451395092,1645
2028,10.230754554429113,-2.6258141595850804,-0.28618366294270703,5.359190081310806,0.4450451245475311,1520
2029,40.471365841848346,-29.13359348911971,2.1318626589515954,3.228561182504067,0.5099938311761804,1969
2030,-14.739514409501302,-21.935517937668834,10.362799371268073,-2.9392724092978466,1.839218784941322,1748
2031,11.955478175906995,-10.671437923237868,8.370877496286026,2.536838367729034,-0.3662308989751869,1366
2032,-14.200697261044697,-22.553314245081477,3.8705877745331954,-5.817114575490115,1.8105006114026132,1603
2033,-39.610550530159216,-13.616160052209226,8.08428859561092,1.2957364925527948,-0.8684215846504666,1849
2034,36.331111790167334,-1.5821673968890295,9.773300183418637,1.606685802970934,1.7350757750707024,1561
2035,-23.382637095348155,-26.260030861922,4.111168396407333,2.5778453174034652,3.6186096765321816,1720
2036,18.2229352019711,-17.387047002486426,6.854933260156754,-2.244310735184659,0.5377138051787349,1450
2037,34.89601039106804,-28.273183564442537,3.2910680253936464,2.9418668453782884,0.1923127898290698,1924
2038,25.038008315526927,-29.014571198825173,0.8120245375744489,4.291730954696533,-1.08933639699357,167
2039,16.037262516425432,-22.51573804880203,3.8725991251201823,-1.8443742941123156,-0.6959997221839316,1989
2040,-15.797919495552685,-20.183792382325446,16.805256281764617,-2.853847910904623,6.171272285344649,1531
