node_id,x,y,parent_id
114,-3.4421351525773614,10.936787344955622,111
115,1.6115157746265074,30.128276837719163,94
116,0.8389581659946345,30.763221513533523,115
117,-4.43714354412248,11.036578630921861,114
118,-0.13660696341490108,30.982931955434122,116
119,-5.075272060658396,10.266648766334395,117
120,-5.962575675455934,9.80546301724058,119
121,-6.960088421639144,9.875949336494969,120
122,-1.0815545243081313,31.310153756605644,118
123,11.482727427802693,-3.4629513434238044,112
124,-7.625382814368392,9.129368214979683,121
125,-8.368641993353929,9.798371797073042,124
126,30.564456874122556,39.078263251289414,113
127,11.994306321437815,-4.3221876529377035,123
128,5.917658369731639,-0.8427368345225185,107
129,-1.9323611310604698,31.835632698054845,122
130,5.145036172535939,-2.80661154262367,110
131,4.367244849563408,-3.435134141985572,130
132,4.44827792082778,-4.431845555264994,131
133,-9.260417228356424,10.250850448764195,125
134,3.80705639463842,-5.199201375176062,132
135,12.9092206952805,-4.725835628946564,127
136,-2.9281790973455477,31.92699230632815,129
137,3.346765108998325,-6.0869693247911565,134
138,30.929702901505156,40.431686554546054,113
139,2.4568464419455047,-6.5430885701984645,137
140,13.906235765841208,-4.648628446153615,135
141,13.97581709260239,-5.646204728432897,140
142,14.324550348301585,-6.583426749284648,141
143,13.753681186007974,-7.404467795482821,142
144,15.319303465150758,-6.685731375371914,142
145,1.5872628306183945,-7.036874295904768,139
146,-10.100117005554802,9.707799544913557,133
147,16.286219567583725,-6.9408259673487755,144
148,17.215683886409185,-7.309737989422233,147
149,1.1107061990932763,12.54361570993293,102
150,-3.8125014998162046,31.46011556832493,136
151,1.5900362121870322,-8.03687045007471,145
152,-4.644754323367442,32.01451185050131,150
153,-5.577189590013602,32.37584891407838,152
154,0.7402895706488742,-8.564061729587774,151
155,18.042151038312536,-7.872722933115014,148
156,-6.3317988905717035,33.03202328382412,153
157,0.15510182447310172,-9.374959566387034,154
158,-10.901380143018182,9.109487431930424,146
159,-11.888943560818205,8.952266263434774,158
160,-12.851938869060547,9.221784419229964,159
161,-0.6073282594380699,-10.02203017084006,157
162,-13.750628932411253,9.660368698513551,160
163,-1.1064621577806233,-10.888555041530662,161
164,16.193413038494,34.82433076209966,19
165,-13.274388782122893,8.315398148949122,160
166,-7.3277371708876515,33.12206184112771,156
167,-8.06838589681409,33.793954291437686,166
168,-9.067349299657424,33.83947483382973,167
169,-1.3801530627176088,-11.850372741801754,163
170,17.952931242002908,-8.868734894863701,155
171,-2.049560353915325,-10.983656067676066,163
172,31.854534079787154,40.81206438207749,138
173,8.015224866853035,29.611002272209504,59
174,-1.2453597221931003,-12.841246475104967,169
175,-2.998953308170187,-11.297746848201738,171
176,13.475036659709865,40.12100351074805,68
177,-14.049655447563694,7.683764079684093,165
178,30.80004550530267,38.10641038338261,126
179,-15.018904434358877,7.437681976319157,177
180,32.75066630596064,40.368277233532886,172
181,-15.833383534199974,6.857489080876584,179
182,31.45560764031353,37.351269146831456,178
183,12.856510333878221,40.90676758746141,176
184,-10.014132643117353,34.161346392913224,168
185,-0.45340471085798206,-13.451825921222499,174
186,-3.777364199698483,-11.925501962836515,175
187,14.85192269867807,5.914776282043952,109
188,-1.3407920363453485,31.810255219140643,122
189,5.088260229965059,10.89024010597798,83
190,-10.199686365193887,35.14398051415243,184
191,18.623505046395355,28.89727950379845,81
192,-0.31589944366558054,-14.44232695680719,185
193,-0.9525402140837004,-15.213487465029326,192
194,-1.7212566417605193,-15.85307721934047,193
195,-10.40980585272081,33.242955021436934,184
196,-9.782878700476177,36.05297521745524,190
197,12.408855542076951,41.80097404425836,183
198,-1.399348687698223,-16.7998481890641,194
199,-2.1024631954202757,-17.510924829821462,198
200,-7.6109482290468495,8.129472399033544,124
201,32.222294030530314,36.70924735665891,182
202,-11.405007462071524,33.145109445421724,195
203,13.701266667393257,5.211682605721378,109
204,-12.404177145370499,33.104367035377315,202
205,-13.34617548497711,33.439984567962235,204
206,19.578486571079775,29.1939447823725,191
207,21.074093524625077,40.1437180677197,10
208,11.796899793830718,6.1366850418599554,76
209,-2.947686168949252,-18.045338644218916,199
210,-4.353103791393352,30.618837277661527,150
211,-13.261181486746427,10.532401494876266,162
212,17.635430749040005,-9.81699300158798,170
213,-10.26857454094885,36.927103097429075,196
214,-14.314096020134782,33.18872805039486,205
215,-14.870254500975006,34.019804306937836,214
216,-9.030515393046619,36.71172361679573,196
217,-3.8951408295888035,-18.365228728517245,209
218,-8.625881153368802,37.62620222894604,216
219,21.382509692961833,41.54632787947084,9
220,22.469728482278285,43.07001701864003,6
221,32.68437774743635,35.822411047879044,201
222,11.99471682675642,42.711187823802845,197
223,16.500890009983138,17.304117072965465,66
224,-15.84201135000554,34.255788684306864,215
225,-4.210971064104771,29.62898966927248,210
226,14.063131804606387,40.92979526426012,176
227,-4.392179430913012,-19.23295715884189,217
228,-15.789671387901945,5.858444913551625,181
229,32.792186195660825,34.828239363263435,221
230,2.356107128213186,28.868933089405637,94
231,-16.281259558736902,35.154154428937794,224
232,-16.61968490311107,33.62712037366904,224
233,-2.6619569546320005,9.947887227932538,111
234,17.27351769593054,-10.749204856258894,212
235,17.253524437924842,-11.749004971099014,234
236,-10.624012176296569,37.86180309602671,213
237,-17.614376656560175,33.524220832268966,232
238,-18.590008904410574,33.74363304012071,237
239,32.80773746706435,33.8283602915964,229
240,-0.566919345803448,-17.353979392618484,198
241,20.32865486918711,28.53269783567653,206
242,-7.605147341892102,32.16131026188192,166
243,17.486608242713803,27.570783709894254,81
244,16.301513646381398,-12.055069429644638,235
245,2.3048509582688776,27.87024755078868,230
246,9.388474281151918,4.708137972278916,84
247,-19.504627540963092,33.33931540549317,238
248,-20.382460540293,32.86034857439997,247
249,14.002860365106752,29.613138771375706,28
250,11.327183425945172,43.4557676776811,222
251,-21.228474753198054,33.39350891760138,248
252,-11.092897725678018,38.74506202837965,236
253,-16.573239397094206,36.11057890269034,231
254,16.252226557946965,15.598082515519936,66
255,0.6810885333244684,-14.364770695052965,192
256,11.45816373472947,15.889927629556544,52
257,-21.828528423498895,32.59354917314014,251
258,-22.731480816096475,33.02328976547731,257
259,-1.8810759822773588,12.342309772931348,108
260,-17.517819373320883,32.528893403201806,237
261,16.36404098398411,-13.053112681238634,244
262,-1.108921890985863,32.78300196711309,188
263,33.735503740955174,33.455198475448576,239
264,-7.787911073037309,38.17191840469057,218
265,-17.257417334434145,36.83989402666438,253
266,34.1521676026301,32.546137846901644,263
267,-23.58140900467983,32.49639122282283,258
268,13.932730564924789,-8.388307884069123,143
269,35.13765985687007,32.376417439074466,266
270,13.667290240914262,23.278159848575115,39
271,16.909161938844427,-13.891470089849173,261
272,15.31852755226515,37.24377556985781,51
273,15.271450034483005,24.08397033607027,38
274,36.11082171740479,32.606539131230164,269
275,33.50152537450175,35.299456371029194,229
276,16.02692425908102,-7.906624053383577,147
277,-17.186152545964145,31.585496818709835,260
278,13.340716165735108,30.36251521832242,249
279,-24.310740081368895,31.81223029104174,267
280,-22.588142717796067,34.01296354484889,258
281,3.7831914154668347,30.862991680492986,93
282,31.81686860146271,33.69353117314893,239
283,1.7563780595426475,27.034079218834613,245
284,-0.30427612309149765,31.84715901973454,118
285,16.180087070779383,38.16637803835779,51
286,14.784586608190432,-4.1706119216019975,140
287,2.2796545210924677,26.18191623865541,283
288,36.35847877049712,31.63769137019976,274
289,36.03577013371286,30.691193015343902,288
290,-24.89779045215361,31.00267988361702,279
291,15.553310807167652,-3.5310315076532657,286
292,14.484209472043945,36.692492211668934,272
293,-14.498390967904104,34.42738329991249,215
294,25.09927236093048,41.99369587056322,31
295,-23.32471217898279,34.689325451557934,280
296,18.20201921390204,34.04671675658772,20
297,4.124306923506594,31.8030130686405,281
298,-3.0329811609699457,32.92148540708857,136
299,-25.795831189026746,31.442592187282596,290
300,-10.14025198658026,9.49672173370135,146
301,-26.66901892080212,31.929976209463238,299
302,31.547631682109916,32.73045719818262,282
303,36.81696956014402,30.441868890983436,289
304,-27.247876225847392,32.74540506619798,301
305,2.1424490710121487,-8.870441102991823,151
306,37.75945866708765,30.77610575802924,303
307,30.608703216181308,32.3863448097556,302
308,15.416237056869447,-11.590004530880941,244
309,-27.3143215694115,31.166049189586523,301
310,29.713580983574314,32.83216561309778,307
311,38.75945775154981,30.77475258588824,306
312,-15.926762804431045,4.867886513701295,228
313,-1.5742558555706694,-10.494457692356427,163
314,39.14329750871837,29.851352867014132,311
315,36.68456230613624,33.42557621026999,274
316,-28.30769614760286,31.051127705941653,309
317,13.72478286430433,26.13330626435374,33
318,24.463684430749637,41.97535928731166,294
319,-24.891123563810606,30.002702107564062,290
320,0.2104869085758837,-12.703997118858295,185
321,-28.721857518483972,30.140924234804633,316
322,-25.091883297733766,29.023061597358865,319
323,-8.010488721303489,31.24714486867516,242
324,-29.287187705075386,29.31605953066915,321
325,-2.6054636192360485,8.949484251646991,233
326,-16.883256893897045,30.632473091849455,277
327,0.9358184295589242,-6.278177919000101,145
328,9.582670674989641,-3.1864729665020617,99
329,3.6289179753823313,9.266099501989608,98
330,38.93777360625192,28.87270077075369,314
331,-23.957430994694196,29.644626436264268,319
332,30.55332421822212,31.387879403952756,307
333,38.61570029007813,27.925986041276634,330
334,16.0701762377275,-14.43562355471119,271
335,-7.10602529838938,38.90337707770826,264
336,28.77182283870198,33.16845655345541,310
337,22.00252374598245,49.07100086387583,0
338,15.944840217947734,-15.427737904040825,334
339,-30.287184831014642,29.318457052980015,324
340,15.946668378780533,-16.427736232953414,338
341,-3.309924973487945,-18.78285599911179,217
342,-6.827003037318548,9.01603489795075,124
343,16.33743572088537,35.26219535939573,164
344,30.423484842107044,30.39634436351795,332
345,-31.033651954044785,28.65303475531101,339
346,15.300384713330498,-5.894727879004883,144
347,1.5044652971344732,29.772429293496394,115
348,-9.799511756243284,34.123251711053015,184
349,-0.4392418152360893,33.52565168006245,262
350,5.198519415393183,-0.14787054209426187,128
351,36.05251329947972,34.20050462837356,315
352,-11.819434328690669,39.432189792687595,252
353,-7.035304112248777,7.311772056123155,200
354,-7.61006618590236,6.4934514840430975,353
355,15.243244426424646,-2.580316597949556,291
356,-8.842717537268728,31.801577189050782,323
357,16.218264994102963,-17.390147412515145,340
358,-2.576267992993713,13.061133860059869,259
359,-4.761831607516149,28.794392364153108,225
360,-23.81612890707305,35.560250017380405,295
361,8.420963753681994,30.52499130699865,173
362,-2.7127145032361835,-15.72264981072517,194
363,-19.12526186442944,34.58832485894639,238
364,-5.529165501241322,28.153144599602957,359
365,15.895031660665046,-18.336466709663107,357
366,-2.7625902606580013,-17.66721662733447,209
367,16.60658426983854,-19.03909953296301,365
368,16.032380524190494,-19.85781197239688,367
369,-12.967288020059172,32.439566716437284,204
370,3.116729648682738,-9.09577941747443,305
371,15.802931989355999,-20.83113276733671,368
372,15.51437271147586,-21.788594799560073,371
373,37.44204249803075,34.07843435633807,315
374,12.98074683132291,31.295479353904728,278
375,16.282448250626558,-22.428954047294003,372
376,-1.8374188849178184,13.735004764236221,358
377,1.0263676771138854,12.715201652784415,149
378,16.343134210489904,-23.427110955938865,375
379,-17.35778619332466,37.834844322993305,265
380,38.54981553237812,26.928158802370614,333
381,17.339602753005476,-23.511077876668928,378
382,18.33716253870682,-23.5808953096745,381
383,17.80056691149703,37.89146263518559,15
384,14.900564849964217,-18.23141547257128,365
385,40.07814354823744,30.20640621849178,314
386,-28.901837711973712,28.39328903763389,324
387,-23.707179865062194,36.554297353398624,360
388,30.718616464079666,29.440887757642095,344
389,15.927244254866977,-24.336525902380785,378
390,-17.512317370572422,38.82283223549954,379
391,-5.5369865695007736e-2,34.44903801651948,349
392,-1.945349429683593,14.729163201059327,376
393,38.45912974847986,25.932279247103633,380
394,14.583813746296043,-21.42245273379397,372
395,20.81446125569897,27.658631388074124,241
396,-15.02401056296253,34.66490739450562,293
397,-11.345572342900136,40.312788917387735,352
398,26.25877591294885,41.14935163959967,67
399,16.18845498698397,-25.3018077023889,389
400,16.129217599220908,-26.30005162643302,399
401,16.64282559782527,-27.15807658164681,400
402,16.099513977250226,28.36463009989022,41
403,-17.204064203397962,29.68532860964477,326
404,-25.77064072652655,30.662462519122812,299
405,37.501234937399595,25.645159880105346,393
406,16.051629920527297,-27.96460474057506,401
407,-9.143307776070145,11.243969462873384,133
408,15.868216960443586,-28.94764069417662,406
409,-23.058567341975973,29.206398032549888,331
410,21.451197448313984,26.88754966671501,395
411,-2.7845097515040327,15.273047337877285,392
412,4.8489560673444245,-3.104331792469658,130
413,10.454492437056153,0.6576210440551904,90
414,-27.96477652814078,33.442580766127094,304
415,-1.3252835224155461,-14.665970797658488,193
416,30.29853830903828,28.53339982733281,388
417,15.691554257525688,-29.93191214524982,408
418,-12.564430290859782,38.76512081847899,352
419,15.335528011701742,-30.866388101219,417
420,-6.0919708572293345,33.4860181688543,156
421,28.206916044210562,32.343301832486404,336
422,24.372193728009098,48.82129883424501,87
423,4.106164408028986,-9.240758233159456,370
424,-11.802573209376199,41.20225516634839,397
425,-6.329752774871445,38.272979608462784,335
426,12.761145135205526,43.35351768299346,222
427,15.365784007047766,-31.86593028379341,419
428,17.112517323086163,28.3143982569339,81
429,-11.194872650377796,9.378538470450653,158
430,-31.14174782480428,28.002282239315324,345
431,-8.372144532660014,11.880606920154346,407
432,-6.24102370208486,27.450821382065758,364
433,4.527642795145743,0.5936984435067899,350
434,-28.94574928209029,33.63672621677871,414
435,-31.088276644249962,27.003712846208302,430
436,15.801520636740364,-32.76600449714703,427
437,-29.82545633593577,34.112242251644524,434
438,-1.149682027375441,14.364070940906856,392
439,17.4934801924243,-27.68380156744029,401
440,-30.36865226721672,26.51821803846005,435
441,30.184288992143745,27.539947717974172,416
442,16.615479427416062,-33.3469271142672,436
443,15.082902601015402,-33.46140950053052,436
444,38.77393216823876,26.37096825592011,393
445,-10.361722206222026,39.100527396723834,252
446,3.885600721899255,30.534325851945283,281
447,3.581593836335501,32.64293122239908,297
448,9.452592998687471,4.927678351192846,246
449,13.620330837352512,-21.690222568117616,394
450,-16.033821855884863,3.873633849887007,312
451,-16.17187475116463,2.8832089925127216,450
452,6.671175399814058,0.12635648020479195,104
453,0.27109302615527875,-5.5310901476707475,327
454,17.605979374765656,38.968253973323534,14
455,11.978466794556834,5.584580780524799,208
456,-24.267177089820155,37.38279183633945,387
457,7.054236700248353,-0.2894021074554729,104
458,0.9320681227569585,34.291030994644075,391
459,4.307183432468435,-10.220345570671233,423
460,8.508435051732748,5.257171554768036,448
461,16.353619052491826,-31.710424904489244,427
462,-29.77117346650302,25.71633333184836,440
463,-7.200749856866865,5.581058946379123,354
464,14.374905645345608,-34.167624985182556,443
465,17.580492313178393,-33.60912957480611,442
466,-16.9495229945195,2.254509374565421,451
467,-17.519459734499343,1.4328208006999028,466
468,18.435778656714536,-34.127285217987364,465
469,13.491950478236465,-33.698167667766725,464
470,-6.280177009555366,27.066816824446718,432
471,-18.331004974055425,0.8485312114088875,467
472,-3.7591317166314404,15.496904491194284,411
473,-1.5194732933836406,-13.170819099987817,174
474,-24.00593432849686,38.3480649684923,456
475,3.3156684843665793,10.637877229365685,95
476,-12.137214592201296,39.86808050991266,352
477,-2.8618302749154125,15.033304239596148,411
478,37.76850209834181,26.52595888556716,380
479,18.466096283446646,-27.916219164632096,439
480,2.7558378231276883,25.30257019592659,287
481,25.3620286091983,48.96352016872461,422
482,-8.205527930558368,10.704228821432984,125
483,-29.40443216590252,32.74812618746423,434
484,19.1208439469009,33.65205093588675,296
485,-18.477858244275573,-0.14062707573511057,471
486,-19.249216851833125,-0.7770278131222346,485
487,-22.06519484704994,29.32133752238882,409
488,-7.244774189716811,26.803089161838887,470
489,-4.624604996433946,15.997859580945745,472
490,-23.840589168398566,33.234274404041074,267
491,-7.985141592732618,26.130886730608808,488
492,19.462679964480895,-27.833630020695196,479
493,12.562977057292063,6.411617648603812,82
494,19.34466215128452,-34.54433532684511,468
495,19.820578686398925,-35.42382577682436,494
496,-24.8150124642725,37.61214510584732,456
497,19.513026487084392,-36.375356987398554,495
498,-7.757197748461877,8.456178540747604,200
499,-30.77418820114779,34.42832427886423,437
500,38.2055206943636,34.72426796008159,373
501,-2.7919379638051467,-15.275593567049295,362
502,20.46114795146149,-27.8889624612244,492
503,20.253983710732278,-37.04690921375479,497
504,13.03154270399881,-8.821736585610285,268
505,1.6091482288316583,-14.73720216737385,255
506,-1.690304733506828,32.37253737899766,129
507,-29.995884318094333,24.74190784307197,462
508,14.062506706754103,28.878452292938025,28
509,-15.305700896126957,2.383466205822232,451
510,9.893182728414532,-4.1370424088248505,328
511,-6.549819543736143,4.821921457219524,463
512,8.550394082532655,6.256290886847209,460
513,6.007885747619736,10.49744383909352,189
514,3.837634734187784,11.850177541476484,89
515,2.8632765259324593,27.104117817925122,245
516,-16.604566069862283,2.6410779288568023,451
517,28.65394234693425,34.16148434242236,336
518,-1.9827427842411203,8.167040156734632,325
519,20.29935846617462,-38.04587924912549,503
520,-29.935494370101846,23.743732981546465,507
521,-8.74120154113141,12.810013679597242,431
522,21.1186140863517,-38.61930773534524,519
523,20.58987054978382,-39.468089375425706,522
524,12.781556337507842,-34.401971734832586,469
525,-0.4196428579600422,-12.79805108900932,320
526,-18.781344735215253,-1.660823990128852,486
527,27.254007635739423,32.04004358434631,421
528,11.0254806078635,-2.3658765347530633,112
529,12.617991984001456,10.023173116025898,62
530,37.110707731213175,24.724568493425984,405
531,21.268507396353158,-40.202563357591465,523
532,-24.675468164611647,39.090846526083375,474
533,12.135867492186648,40.213461093392084,183
534,-15.593804529838344,33.28708162104032,224
535,22.259617973911265,-40.33560403953663,531
536,-30.31113021184052,27.058491843219997,440
537,3.837765657290573,12.850177532906054,514
538,14.945102846971574,-15.45065490807006,338
539,7.361969250143813,-2.225070922459709,107
540,1.3047697428464962,35.21898223387092,458
541,-5.243504775342177,16.783329544513634,489
542,29.304004471159054,34.921365408542805,517
543,0.7282510540121737,36.036066196156774,540
544,29.764012853125905,38.926554191976194,126
545,36.47639745657257,23.951489923366406,530
546,-24.51861239425227,40.078468046355674,532
547,23.22263868487692,-40.06617666481164,535
548,31.47365519064401,30.996738890580673,332
549,-4.371425336916386,-11.12108206921915,186
550,-16.619785233464967,39.27381603147274,390
551,-31.357032619443114,35.24090804935315,499
552,39.14813600553143,35.058148739929706,500
553,24.100350167971104,-39.58698719033979,547
554,12.815579463259914,-22.28383458441789,449
555,13.463545192176063,38.66147601000386,68
556,-32.34600348324439,35.38901824667986,551
557,-32.97401595990255,36.167221516501876,556
558,16.240619355573262,-15.032319632013898,338
559,-0.46174541477149794,30.037265530393327,118
560,-30.559652923975328,22.96243527924179,520
561,24.779145728862773,-40.32131449237463,553
562,-32.529113936954474,37.06280076479691,557
563,24.460274170362297,-40.161991560138475,561
564,25.55495530316814,-39.69034737404268,561
565,14.063600426486678,-15.922834410673962,538
566,26.43809910900493,-40.15944972770561,564
567,27.368087326834825,-40.52703905657355,566
568,-1.4473338801444922,15.59633130034416,392
569,26.42522591672291,40.16330174418686,398
570,-33.93375283279399,36.448122094665315,557
571,-30.564671685592064,21.96244787330518,560
572,-31.263329992534626,21.24699237494057,571
573,-32.11851395788381,20.728667780299684,572
574,-4.269246913319634,-10.126315981261142,549
575,13.960867887040552,-17.889407259406685,384
576,-25.41157202780495,40.52860479540585,546
577,-34.92655967263015,36.56784919591873,570
578,-35.708696389642384,37.190956053449064,577
579,-18.299947300675623,-2.5373264202559227,526
580,-25.95770281844185,41.36630471752493,576
581,-16.143651217899833,39.406602184440985,550
582,30.952261520917773,40.47018237875051,138
583,-11.26172681175806,34.13479154349451,202
584,12.242195467870818,-35.24404646566376,524
585,40.126781522022014,35.26370397107906,552
586,-19.126055849032056,-3.1008374373021095,579
587,14.44108398129772,-30.419208186112552,419
588,-17.953316984533718,0.5878636233021659,471
589,23.864911162137467,44.934082953344685,8
590,-32.8183552699402,20.01436942671122,573
591,11.305569359207588,2.615820554076251,85
592,31.146418713840504,38.00486084474821,178
593,4.881974191455163,1.528818361800383,433
594,28.324233038625316,-40.8199304661858,567
595,29.219467841148354,-40.374335753075854,594
596,-35.8033501997137,38.18646630263738,578
597,-17.77236717461578,-3.386831694275268,579
598,-17.044739215953754,38.48041472284709,390
599,-35.90962494549867,39.18080310594315,596
600,40.2625037369887,36.254450901614064,585
601,16.998233055960487,-21.730633123611295,375
602,-28.942218413402212,23.859503763017546,520
603,-14.553244554927284,1.7248240764466494,509
604,-33.27667359783929,19.125581313428995,590
605,-29.47373860558894,35.04834835575862,437
606,18.652408490665128,-36.88460806912474,497
607,41.026326966884376,36.89987639961653,600
608,29.03453096558368,32.97946345969498,336
609,-12.641180098070357,33.663386723946815,204
610,-24.796110475080464,35.361161779742595,360
611,-4.044634775037935,-9.933766307873796,574
612,30.15649223890043,-40.723599661914655,595
613,-5.490630000590412,15.49785888877043,489
614,12.916184255593802,9.281055482879115,529
615,21.168365727127426,-41.19753654621751,531
616,11.991721679040689,-36.21216984680331,584
617,36.0314016668058,23.055957262270315,545
618,18.933840346835453,32.98365034439592,484
619,29.320300672945788,28.740887483187745,416
620,21.494217003422147,39.23625111925081,207
621,-17.96278175237702,-4.368535462514959,597
622,9.022371307972259,2.758994138361592,86
623,-18.435299304394476,39.207675515079806,390
624,18.22276609540893,-36.89295738097988,606
625,20.604042496907002,-42.023090476517396,615
626,-9.372604544525636,13.585468544373233,521
627,-34.08368078594927,18.535039699028427,604
628,-7.378057518626935,30.472528335233555,323
629,18.108163828350328,40.21582424547734,13
630,4.6625775782356005,-5.7169691845428465,134
631,30.34998219788656,-41.704701917427066,612
632,-0.8536015316284509,16.400993899403932,568
633,31.32959541748119,-41.50380906042253,631
634,-34.68783365334409,17.73817125767903,627
635,12.084977365137007,-36.95026352585829,616
636,-32.73380106554152,18.28576620658904,604
637,41.82049953344966,36.292184097118714,607
638,10.192315367682056,27.77872345162853,40
639,13.69250229673662,28.730211114448352,28
640,22.572612292897162,41.54399820248715,7
641,19.455029173531926,38.79883192833692,13
642,-22.60815141074004,29.198151104707772,409
643,-16.772590380021953,-3.407958951354524,597
644,-9.749050231818188,14.511907233396332,626
645,-4.780737175039029,32.007710002587004,152
646,11.77200473442578,-37.90002567104291,635
647,10.778045308998891,-38.00977384007114,646
648,-7.975040621081211,4.948228943572396,463
649,-32.008124103930946,17.597730635279213,636
650,32.1908904113936,-40.995703821853375,633
651,-35.32185525557412,16.964855922317273,634
652,1.908445242897642,-7.193552093576585,145
653,-18.527558181843315,-5.193779417184912,621
654,26.13944197269585,-39.43149252599923,564
655,-29.85683614606323,35.97205625032408,605
656,9.897115232259884,-38.483020287386495,647
657,13.766193842864968,-15.805712720610817,565
658,18.953204679250824,-33.27155727570531,468
659,2.9291182479840785,-6.189126378236168,137
660,-29.65668187578701,21.543455623627235,571
661,8.90003786340023,-4.253932430194198,510
662,40.883708179496466,37.889654092577935,607
663,26.132676132974268,-38.431515414554745,654
664,27.35119281361486,33.03530990106828,527
665,-10.972291815292856,35.22373934904317,190
666,-0.9957976395798016,34.789031548966925,391
667,-36.25119964788082,16.595641891587004,651
668,20.76159182185392,-35.085455744313855,495
669,-34.9757106838794,16.026674737531373,651
